,title,label
1316,Atirador abre fogo em escola no Texas e deixa ao menos 8 mortos,0
1317,Banco suíço que costuma errar previsões da Copa escolhe os favoritos para 2018,0
1318,Prefeitura de SP proíbe ONGs que ajudam cães de sem-teto a atender na rua,0
1319,A nova direita montou uma ofensiva contra ação do Facebook para combater fake news,0
1320,Funcionários de Antonio Fagundes e Globo dizem que NÃO é o ator no vídeo do WhatsApp,0
1321,Cada fuzil rendia US$ 15 mil de lucro ao maior traficante de armas do Brasil,0
1322,Série da Netflix faz Vila Madalena e Pompeia reviverem estética de culto indiano dos anos 1980,0
1323,"A 5 minutos do fim do leilão, lance de R$ 2,2 milhões leva triplex atribuído a Lula",0
1324,"Prefeitura gaúcha lança campanha ""Só Tenha os Filhos que Puder Criar""",0
1325,"OAB diz repudiar violência contra mulheres, mas não fala sobre juiz acusado de agredir a ex",0
1326,Tuíte atribuído a Freixo sobre a PM de Suzano que matou assaltante é FALSO,0
1327,"Segurança armada na casa de Fachin vai deter suspeitos, anotar placas de carros e impedir manifestações",0
1328,A Amazon tem um enorme e rentável mercado de fraude de avaliações,0
1329,"Banco Central diz que carimbo de ""Lula livre"" não invalida dinheiro",0
1330,Memorando da CIA amplia pressão para Exército divulgar documentos sobre a ditadura,0
1331,Boulos processa senador José Medeiros por calúnia e difamação,0
1332,"Geisel soube e autorizou execução de opositores políticos, indica documento da CIA",0
1333,"Ao contrário de Doria, Alckmin não parece muito disposto a defender “legado econômico” de Temer",0
1334,PDT de Ciro Gomes vai partir para cima do PSB de Joaquim Barbosa,0
1335,Doria diz que Alckmin deve defender “legado econômico” de Temer em sua campanha,0
1336,"A Uber tem uma proposta de táxi aéreo, mas ainda há muitas barreiras para ela virar realidade",0
1337,"Joaquim Barbosa anuncia que não será candidato, apesar dos 10% nas pesquisas",0
1338,"Defesa de Geddel diz que ""simples guarda"" de R$ 51 milhões não é crime",0
1339,Aluno suspenso da FGV por racismo consegue na Justiça direito de voltar às aulas,0
1340,Número de autoridades com foro no Brasil dá para lotar o Itaquerão (e ainda fica gente de fora),0
1341,"Com o prédio em chamas, Thabhatha correu — mas não esqueceu o RG com seu nome social",0
1342,Defesa de Lula pede que emails de FHC a Marcelo Odebrecht sejam juntados a processo,0
1343,Como detetives amadores e a polícia usaram sites de DNA para encontrar um serial-killer dos anos 70,0
1344,Vizinhos se mobilizam para ajudar moradores do prédio que pegou fogo e desabou em São Paulo,0
1345,Um poderoso memorial para vítimas de linchamento nos EUA acabou de ser inaugurado,0
1346,Assessoria de Lula compara delação de Palocci com perseguição stalinista e depois deleta o texto,0
1347,Twitter muda home para exibir mais links de notícias,0
1348,Três ataques suicidas a bomba deixam dezenas de mortos no Afeganistão,0
1349,Show de stand up em inglês com humoristas que não falam bem inglês lota teatro,0
1350,Assim viviam os punks de Los Angeles nos anos 80,0
1351,"Única mulher motociclista de seu batalhão, a PM Michelly está entre a vida e a morte",0
1352,TCU bloqueia R$ 508 milhões da Andrade Gutierrez por desvios em obras de Angra 3,0
1353,PSB vai ao STF contra decreto de Temer que incluiu Eletrobras no programa de desestatização,0
1354,"Acusada de xenofobia ao falar em ""Exército Islâmico"", Ana Amélia vai presidir grupo Brasil-Arábia Saudita",0
1355,Raquel Dodge recebeu R$ 11.285 em diárias para palestra de uma hora nos EUA,0
1356,"Mulheres são 45,6% dos médicos, mas continuam fora dos rankings de melhores profissionais",0
1357,"Transferência de Lula não pode ser ""para lugar pior"", reclama PT",0
1358,"Presidente do PP, senador Ciro Nogueira é alvo de operação da PF",0
1359,"Tenho ""obrigação"" de visitar o Lula, diz Martinho da Vila",0
1360,"Enrolado no mensalão e na Lava Jato, PP tem tudo para ser, de novo, a noiva mais cobiçada da eleição",0
1361,Motorista avança com van contra pedestres e deixa mortos em Toronto,0
1362,"O Pornhub prometeu banir vídeos fakes de celebridades, mas ainda está cheio deles",0
1363,Como era aprender a ser repórter antes de as fake news virarem o maior problema do mundo,0
1364,O ex-noivo de Tayssa foi acusado de agressão e perseguição — mas é ela quem vive como fugitiva,0
1365,Estrelas da extrema direita gringa buscam alternativas ao YouTube após reclamarem de censura,0
1366,"Supremo rejeita recurso de Maluf, mas Fachin mantém deputado em prisão domiciliar",0
1367,"“Ainda não consegui convencer a mim mesmo”, diz Joaquim Barbosa sobre candidatura à Presidência",0
1368,"Como identificar um ""deepfake"" como este vídeo do Barack Obama",0
1369,Gleisi NÃO pediu ajuda a terroristas islâmicos no vídeo para a Al Jazeera,0
1370,"Contra ""ataques desleais"" ao Ministério Público, Janot se candidata ao Conselho Superior",0
1371,"Uns coitados que ganham uma mixaria, diz Oscar Maroni sobre sem-terra que invadiram sua fazenda",0
1372,STF aceita denúncia e Aécio Neves agora é réu por corrupção,0
1373,Luciano tenta há 13 anos (e 3 processos) provar que escreveu música com Raul Seixas,0
1374,Janot pensa em voltar para a cúpula do Ministério Público Federal,0
1375,Compare o que Aécio disse a Joesley quando foi gravado e como ele tenta se justificar agora,0
1376,Entenda o ataque à Síria liderado pelos Estados Unidos em 8 fotos impactantes,0
1377,"Antes de ser morta pelo ex com 35 facadas, Maria Julia, de 17 anos, postou: ""Você tem uma vida toda""",0
1378,Litrão em promoção lota rua em bairro rico de São Paulo e revolta vizinhos,0
1379,Supremo nega habeas corpus e Palocci seguirá preso,0
1380,"Coletivo de esquerda da USP classifica calouros: ""bolsominion"", ""crente"", ""liberal de m****""",0
1381,O legado que João Doria deixa para o gabinete do prefeito de São Paulo,0
1382,O que acontece agora que o inquérito de Alckmin vai para a 1ª instância?,0
1383,"Parlamentares estão mudando os próprios sobrenomes para LULA, MORO e até LAVA JATO",0
1384,"A prisão de Lula por corrupção ""não tem nada a ver"" com a da ditadura, diz companheiro de cela no DOPS",0
1385,Um senador fez perguntas pessoais a Mark Zuckerberg e a coisa ficou meio esquisita,0
1386,Zico NÃO se vestiu de garçom por causa de promessa pela prisão do Lula,0
1387,"Amazon injeta R$ 97,5 milhões para expandir operação no Brasil",0
1388,"Grupo de apoiadores de Lula recebe Moro aos gritos de ""golpista"" em Porto Alegre",0
1389,"Boulos diz que Moro deveria ser punido pelo CNJ por fazer ""política com a toga""",0
1390,Veja se a Cambridge Analytica teve acessos aos seus dados pessoais no Facebook,0
1391,PF faz busca em empresa em que Eunício trabalhou quando tinha 14 anos,0
1392,Liminar impede que procuradores federais investiguem assassinato de Marielle,0
1393,Imagens e relatos mostram agressões a jornalistas durante a cobertura da prisão de Lula,0
1394,Bolsonaro posta vídeo em que apoiador provoca Manuela D'Ávila em Curitiba,0
1395,"Em 2018, Alckmin fez 50 cerimônias de inauguração em 96 dias de mandato",0
1396,Lula é levado para a PF após dois dias cercado por militantes e encastelado em seu berço político,0
1397,"No Itaim Bibi, noite de expectativa e decepção no bar que prometeu drinks grátis se Lula fosse preso",0
1398,"Três horas após o prazo para se entregar, Lula não é nem procurado, nem foragido — e muito menos preso",0
1399,"Últimos recursos de Lula podem fazer barulho, mas chances de evitar prisão são próximas de zero",0
1400,"PF prende operador do PSDB e ex-diretor da Dersa Paulo Vieira de Souza, o Paulo Preto",0
1401,Ato em São Bernardo contra a prisão de Lula foi demonstração de unidade da esquerda,0
1402,Moro expediu ordem de prisão contra Lula 19 minutos após ser notificado pelo TRF-4,0
1403,Aqui está a íntegra do mandado de prisão que Moro expediu contra Lula,0
1404,Cenário mais provável é de prisão de Lula na semana que vem,0
1405,Facebook diz que dados de 443 mil brasileiros podem ter sido vazados,0
1406,Esta notícia falsa sobre Lula mostra por que páginas de Facebook reciclam mentiras antigas,0
1407,"Defesa diz que STF ""violou dignidade humana"" de Lula e que ainda vai tentar evitar prisão",0
1408,"No Rio, assessores parlamentares trocam figurinhas durante votação da Alerj",0
1409,Habeas corpus é rejeitado pelo STF e Lula deve ser preso nos próximos dias,0
1410,Rosa Weber vota contra Lula e tendência é que Supremo mande ex-presidente para prisão,0
1411,O caso da atiradora no YouTube mostrou que há um problema de desinformação no Twitter,0
1412,Movimentos anti-PT voltaram às ruas de várias capitais com apelos pela prisão de Lula,0
1413,"Assassinato de Dandara, gravado em vídeo e divulgado nas redes sociais, vai a júri popular",0
1414,Grindr deixará de compartilhar informações sobre HIV de usuários com outras empresas,0
1415,"Buscando a Presidência, Meirelles se filia ao MDB e defende ""filho de operário"" em discurso",0
1416,"Delegados dizem que fim da prisão em 2º grau seria ""ineficiente e injusto""",0
1417,"A dois dias do julgamento decisivo para Lula, Cármen Lúcia diz que violência não é Justiça",0
1418,Defesa diz que Yunes já prestou depoimentos e pede revogação de prisão temporária,0
1419,Rafael é tão fanático pela Apple que tatuou a maçã mordida e peças de cinco iPhones,0
1420,O que as prisões de hoje nos dizem sobre uma possível nova denúncia contra Temer,0
1421,"Yunes, Lima e sócio da Rodrimar são presos, mas verdadeiro alvo das investigações é Michel Temer",0
1422,"Após decisão da Justiça, Facebook promete apagar notícias falsas sobre Marielle",0
1423,A caçada atrás do fake que usava fotos minhas em um aplicativo de sexo,0
1424,"Flávio Rocha critica ""BNDES do PT"", mas recebeu R$ 1,3 bilhão do banco nos governos Lula e Dilma",0
1425,"Yago desabafou na internet sobre preconceito dos pais e depois se matou. Agora, a família tenta entender o que aconteceu",0
1426,"Amigo de bicheiro, ex-senador Demóstenes poderá ser candidato, decide Toffoli",0
1427,Jeremy Renner em SP e climão no set: o que sabemos até agora sobre Black Mirror no Brasil,0
1428,Blocos de carnaval de SP organizam micareta para marcar saída de Doria da prefeitura,0
1429,"Agora é oficial: Lula virou ""ficha suja"" e não deve poder se candidatar",0
1430,Imprecisões em série sobre a Lava Jato fazem esquerda ensaiar boicote à Netflix,0
1431,"Federalização branca de Raquel Dodge pode impedir punição de assassinos de Marielle, diz MP-RJ",0
1432,"Após ordem judicial, YouTube apaga notícias falsas sobre Marielle que tiveram milhões de visualizações",0
1433,Como o Facebook se meteu nessa confusão: uma linha do tempo,0
1434,Lula não pode ser preso até julgamento de habeas corpus pelo STF em 4 de abril,0
1435,Gilmar e Barroso ainda têm mais 13 anos pela frente trabalhando juntos no Supremo,0
1436,"Voto de Rosa Weber pode definir, hoje, se Lula vai ou não para a cadeia",0
1437,MP do Rio questiona no CNMP participação de Raquel Dodge na investigação do caso Marielle,0
1438,As reações à treta entre Barroso e Gilmar na plateia do Supremo falam por si só,0
1439,"Mais um dia normal, com pitadas de psicopatia, no STF",0
1440,Marqueteiro brasileiro suspende parceria com Cambridge Analytica após escândalo,0
1441,Guerra fria entre ministros do STF descamba para conflito aberto por causa da prisão em 2ª instância,0
1442,"Teste para comissários de bordo com salário de R$ 9 mil reúne 400 pessoas, de doutora a mecânico",0
1443,Suplicy compartilha notícia falsa sobre o Ibirapuera e Doria vai tirar satisfação,0
1444,As pessoas estão lutando contra a consciência e o saldo bancário por causa do álbum da Copa,0
1445,Um acrobata do Cirque du Soleil morreu após cair durante um show,0
1446,Vídeos com notícias falsas sobre Marielle viralizam e YouTube os retira da lista Em Alta,0
1447,"Doria publica indireta a Serra, que chamou medida da prefeitura de ""verdadeira monstruosidade""",0
1448,"Hora a hora, como a execução de Marielle virou um escândalo global e mobilizou o Brasil",0
1449,"Recado foi para a favela, não para esquerda branca e macho do Rio, diz líder comunitário da Maré",0
1450,Milhares de pessoas receberam o corpo de Marielle na Câmara Municipal do Rio,0
1451,"Marielle Franco, sua voz ecoará em nós: as homenagens à vereadora assassinada no Rio",0
1452,Defesa de Lula faz novo pedido ao STF para tentar evitar prisão do ex-presidente,0
1453,As pessoas estão celebrando a vida de Stephen Hawking na internet,0
1454,"Alckmin diz que lei eleitoral para este ano ""foi feita para que não haja renovação""",0
1455,"Este físico brasileiro explica por que, afinal, Stephen Hawking foi tão importante",0
1456,Aquela prisão do Garotinho no hospital foi mais louca do que pensávamos,0
1457,LGBTQs fazem caravana para torcer pela Tiffany Abreu em jogos de vôlei,0
1458,"O Sapo da Fiesp, que substituiu o Pato da Fiesp, já desperta opiniões apaixonadas",0
1459,Deputado quer prisão de 1 ano para pessoas trans que usarem banheiro do gênero com que se identificam,0
1460,"Um pacote de figurinhas do álbum da Copa vai custar R$ 2, o DOBRO do cobrado em 2014",0
1461,A liga de futebol grega foi suspensa porque um cartola invadiu o gramado armado,0
1462,"PSOL confirma Boulos, que promete plebiscito para revogar políticas do governo Temer",0
1463,Demissões na Empiricus fazem CEO e ex-funcionários lavarem roupa suja no Twitter,0
1464,"Ciro Gomes diz que, sem Lula, chega no segundo turno com Alckmin",0
1465,"DEM acena com bandeiras de esquerda ao lançar Maia à Presidência, mas sem abandonar discurso pró-mercado",0
1466,Exclusivo: episódio de Black Mirror será gravado no Brasil em abril,0
1467,É assim que estão comemorando o Dia Internacional da Mulher ao redor do mundo,0
1468,"Não é normal, mas respeitamos, diz Bolsonaro sobre gays",0
1469,"Senado aprova projeto que pode punir vazamento de fotos, como no caso da Paolla Oliveira",0
1470,"Médicos devem avaliar crianças com 12 anos ou mais para identificar sinais de depressão, defendem pediatras",0
1471,MST invade pela 3ª vez fazenda que delator diz pertencer a Temer,0
1472,"Por 5 a 0, STJ nega pedido de Lula para não ser preso após julgamento de recurso",0
1473,Maioria no STJ nega pedido que evitaria prisão de Lula,0
1474,"Coreia do Norte está disposta a abrir mão de suas armas nucleares, diz Coreia do Sul",0
1475,"Doria diz que apagão ""não é problema da prefeitura"" e promete conceder Pacaembu à iniciativa privada",0
1476,Ministério Público quer que Lula seja preso após julgamento de recurso pelo TRF-4,0
1477,Fachin libera dados da JBS para investigação da Receita Federal,0
1478,Veja neste mapa interativo se o seu ônibus pode ser afetado pela licitação em São Paulo,0
1479,"Desde o começo, Fachin queria investigar Temer por jantar com Odebrecht",0
1480,Vários plebeus serão convidados para o casamento do príncipe Harry,0
1481,"Um prêmio oferece 200 mil euros a escritores brasileiros, mas ninguém sabe se ele existe",0
1482,Entenda com mapas o que a prefeitura quer fazer com os ônibus de São Paulo,0
1483,"Pessoas trans poderão mudar nome e gênero diretamente no cartório, decide STF",0
1484,Mecânico recebia mesada de R$ 2.000 para deixar Ferrari de R$ 3 milhões em seu nome,0
1485,Ministro de Temer gastou R$ 318.000 com aluguel de carros de ex-funcionário de sua campanha,0
1486,STF vai liberar alteração de nome e gênero no RG para pessoas trans mesmo sem cirurgia,0
1487,Jungmann troca diretor-geral da Polícia Federal,0
1488,"Usuários de Tinder são mais abertos a sair com pessoas de outras etnias, diz pesquisa",0
1489,Como o tráfico está driblando as operações do Exército no Rio,0
1490,"Quem for candidato 'de mercado' vai perder, diz FHC",0
1491,"Constituição deve passar por ""lipoaspiração"", defende ex-presidente do STF",0
1492,Como foi o primeiro fim de semana no Rio de Janeiro sob intervenção federal,0
1493,"PT diz que operação na casa de Wagner é ""perseguição"" por causa do ""crescimento de Lula nas pesquisas""",0
1494,"Governo da Bahia usou demolição de estádio para favorecer empreiteiras, diz PF",0
1495,Como foi a volta dos alunos à escola na Flórida onde um atirador matou 17 pessoas,0
1496,O plano B de Lula para a eleição acaba de ser alvo de uma operação da PF,0
1497,A democracia do Camboja entrou em colapso – e tudo aconteceu ao vivo pelo Facebook,0
1498,"Policial armado chegou a escola na Flórida durante tiroteio, mas não entrou no prédio",0
1499,Dilma e o ministro da Educação brigaram no Twitter por causa de uma disciplina da UnB,0
1500,"Escritório de advogados de Lula é citado em pagamento de R$ 1 mi em cash para resolver ""questão política""",0
1501,Vídeo compartilhado 820 mil vezes no Facebook diz que comentarista comanda o Exército,0
1502,França tenta descobrir o que fazer com crianças cujos pais se filiaram ao Estado Islâmico,0
1503,"Arthur Virgílio deve desistir de prévias do PSDB, liberando o caminho para Alckmin",0
1504,"Até aluguel de iate foi usado como propina no Paraná, diz Lava Jato",0
1505,"Ministro polonês declara apoio à criação de museu do ""Polocausto""",0
1506,"Conheça a Bolsonaro Digital, empresa criada para monetizar vídeos no YouTube",0
1507,Senado também tem votação expressiva favorável à intervenção no Rio,0
1508,"Cerca de 4.500 presas grávidas ou com filhos de até 12 anos devem ir para prisão domiciliar, decide STF",0
1509,"A natureza do PT, assim como a do escorpião, é afundar sozinho, afirma Ciro",0
1510,Este ministro praticamente lançou Temer candidato a presidente,0
1511,"Sem conhecer custo ou plano de ação, Câmara aprova intervenção no RJ",0
1512,"Diretor da PF coloca a culpa na imprensa, mas promete que não vai mais opinar em inquérito de Temer",0
1513,"Em evento de jornal, Gilmar diz que jornalistas ""palpitam sobre o que não conhecem""",0
1514,"Trolls estão mentindo no Twitter dizendo que brancos foram atacados em sessões de ""Pantera Negra""",0
1515,Interventor diz que ainda não conhece situação nem tem plano de ação para o Rio,0
1516,"Nunca é bom alguém deixar de ser candidato, diz Alckmin sobre Luciano Huck",0
1517,Ronaldo destruiu um andar em prédio de luxo para construir uma piscina de vidro,0
1518,O que sabemos até agora sobre a intervenção no Rio de Janeiro,0
1519,Máfia do lixo gera inquérito contra relator da reforma da Previdência,0
1520,FBI foi alertado em setembro sobre ameaça de atirador em escola na Flórida,0
1521,"Polícia da Flórida confirma ""ao menos 14 vítimas"" em ataque a tiros em escola",0
1522,Atletas brasileiros vão estrear nesta quinta na Olimpíada de Inverno,0
1523,"O Facebook quer notícias de qualidade, mas suas decisões não garantem isso",0
1524,Qualquer semelhança de Temer com o VAMPIRO NEOLIBERALISTA não é mera coincidência,0
1525,Mercado vê com desconfiança posições de Bolsonaro em economia,0
1526,Prefeitura de SP desiste de câmeras no Carnaval depois de morte de estudante,0
1527,"Conheça as marchinhas deste ano do Concurso Mestre Jonas, aquele do ""Baile do Pó Royal""",0
1528,"Juiz ""caseiro"" é um risco na Olimpíada de Inverno",0
1529,Twitter lucra pela primeira vez em sua história,0
1530,Brasil abaixo de zero: conheça toda a delegação que vai à Olimpíada de Inverno,0
1531,Fux defende aplicação mais rígida da Ficha Limpa — reduzindo ainda mais a chance de uma candidatura Lula,0
1532,Advogados apostam que Cármen Lúcia vai se declarar suspeita para julgar processos de Lula,0
1533,"Condomínio em Curitiba põe pinos de ferro ""antimendigo"" em banco",0
1534,"Governo de GO faz estrada no caminho de fazenda de presidente do Senado, com direito a placa na rodovia com o nome dele",0
1535,"App de aviação queridinho de celebridades quer lançar ""assinatura de jatinho""",0
1536,Entenda por que Israel e Polônia estão discutindo sobre o Holocausto,0
1537,"Secretário de Segurança de SP está fora do Ministério Público há 3 anos, mas recebe auxílio-moradia",0
1538,"Sem citar Lula, novo presidente do TSE diz que “ficha suja está fora do jogo democrático”",0
1539,"Tribunal acabou de publicar acórdão e, após notificado, Lula terá dois dias para apresentar recurso",0
1540,"Tirando o Lula, não há nenhuma candidatura consolidada, diz Rodrigo Maia",0
1541,"Moraes é a favor de prisão após segunda instância, mas isso não deve atrapalhar Lula",0
1542,"Em evento de banco, Bolsonaro diz que a China está ""comprando o Brasil""",0
1543,Caiu um pedaço de viaduto numa das principais vias de Brasília,0
1544,"Geddel, aquele dos R$ 51 milhões, diz que foi lançado “no vale dos leprosos”",0
1545,Aquela história sobre o preso que passou em 1º no vestibular não é bem assim,0
1546,Adivinha quantos deputados faltaram ao primeiro dia de trabalho…,0
1547,"Enquanto avança o processo sobre o sítio de Atibaia, Lula já prepara evento inaugural de campanha",0
1548,"Carlos Alberto Caó, autor de emenda que tornou racismo crime, morre aos 76",0
1549,Marqueteiro diz que tratou de caixa 2 com Lula para campanha no exterior,0
1550,Não era isso que o governo esperava ao lançar a hashtag #TodosPelaReforma,0
1551,As (boas) chances de Lula no STF,0
1552,Este ministro do STJ recebeu R$ 125.000 (líquidos) no contracheque de dezembro,0
1553,"Dizer que não existe alternativa a Lula é ""harakiri"", afirma líder petista",0
1554,"Queermuseu, a exposição censurada em Porto Alegre, faz vaquinha na internet para reabrir no Rio",0
1555,"Em dezembro, este tribunal pagou mais de R$ 100 mil para 108 juízes trabalhistas",0
1556,"Na contramão do Facebook, cresce importância do Twitter para sites de notícias",0
1557,Negociação com redes sociais para combate a fake news fica abaixo do esperado pelo TSE,0
1558,"Huck pode quebrar polarização esquerda-direita, diz estrategista de Macron",0
1559,Doria anuncia multa de R$ 500 para quem fizer xixi na rua no Carnaval de São Paulo,0
1560,"Para eleitor de Lula, condenação em segunda instância não muda nada",0
1561,STJ nega pedido de Lula que tentava evitar prisão,0
1562,Uma HQ narra a chacina de fiscais que combatiam o trabalho escravo,0
1563,Presidente de associação de juízes que defendeu Bretas também recebe auxílio-moradia dobrado,0
1564,"Depois de sofrer pressão, Doria afrouxa as regras para Uber",0
1565,"Ele construiu um império com o Angry Birds. Agora, quer ir para debaixo da terra — literalmente",0
1566,O Game of Thrones da eleição no Corinthians,0
1567,Este mandado de prisão contra Lula é FALSO,0
1568,"Lula ficou inelegível com nova condenação, mas isso pode mudar com recursos",0
1569,PT sobe o tom contra o Judiciário e lança candidatura de Lula à Presidência,0
1570,"Com condenação unânime, Lula nunca esteve tão perto de ser preso",0
1571,"Lula perde de 3 a 0 no TRF-4, que mantém condenação por corrupção e lavagem de dinheiro",0
1572,Condenação de Lula desata euforia no mercado financeiro,0
1573,Lula sai derrotado: maioria do TRF-4 mantém condenação no caso do triplex,0
1574,"Lula diz que, mesmo se condenado, tem ""muito tempo pela frente"" para mostrar ""mentiras"" da acusação",0
1575,Lula ataca Temer e Huck na véspera do julgamento que pode tirá-lo da eleição,0
1576,"Possível substituto de Lula na eleição, Jaques Wagner diz que PT ""não tem plano B, nem C, nem D""",0
1577,Alckmin entrega estação de Metrô com 4 anos de atraso e culpa iniciativa privada,0
1578,"Condenado nos EUA, ex-presidente da CBF pede novo julgamento",0
1579,"Lula participa de ato em Porto Alegre, mas acompanha julgamento em sindicato do ABC",0
1580,"O Banespão vai reabrir e agora tem exposições, loft para alugar e até pista de skate",0
1581,"Moro diz que ""exagero na cautela"" é melhor do que ""risco"" sobre algemar pés e mãos de Cabral",0
1582,Manifestantes pró-Lula acampam diante da Globo no Rio,0
1583,"Tribunal que julga Lula terá atiradores de elite e bloqueio aéreo, terrestre e naval em suas proximidades",0
1584,"Doria não inaugurou obra da prefeitura ainda, diz Goldman, que não quer vê-lo no governo",0
1585,"Em Porto Alegre, MBL prepara CarnaLula e PT discute até estratégia contra Previdência",0
1586,O Collor disse que vai disputar a Presidência e alguns eleitores se sentem em 1989,0
1587,Organizações sem fins lucrativos temem perder alcance com mudanças no feed do Facebook,0
1588,Alckmin veta projeto de lei para instituir Segunda Sem Carne em órgãos públicos,0
1589,Livro que conta bastidores de Trump na Presidência pode virar série ou filme,0
1590,"Justiça manda Temer pagar R$ 60 mil a Joesley, mas presidente ainda não leu a decisão",0
1591,Bancada da pequena empresa diz que Marun faz chantagem e quer trocar Refis pela Previdência,0
1592,Integração Globo-Época começou com demissões em São Paulo e Brasília,0
1593,"Veja o que acontece com Lula depois do julgamento do tríplex, nos três desfechos possíveis",0
1594,Juiz cita entrevista de Maluf a TV para negar prisão domiciliar,0
1595,Este mapa mostra onde se vacinar contra a febre amarela em São Paulo,0
1596,Doleira da Lava Jato quer estrelar talk show na TV,0
1597,"Com dois apartamentos no Leblon, filha de Fux recebe auxílio-moradia de R$ 4.300",0
1598,Twitter nega que seus funcionários estejam lendo mensagens diretas dos usuários,0
1599,Simone Biles diz que foi abusada sexualmente por médico da Federação de Ginástica dos Estados Unidos,0
1600,Gleisi e Marchezan usaram o Twitter para o que ele tem de melhor: arrumar treta,0
1601,"Capez recebeu propina da merenda para usar na campanha, diz Ministério Público",0
1602,Um avião que voava na Turquia deslizou no pouso e ficou por um triz de cair no precipício,0
1603,Tuíte contra a polícia atribuído a Caetano Veloso é FALSO,0
1604,Presidente do STJ toma decisão favorável a ela mesma e evita pagar imposto,0
1605,"Eu ajudei a popularizar o termo ""fake news"", mas hoje sinto calafrios ao ouvi-lo",0
1606,"Ativistas de direita chamam de ""playboy""e ""charlatão"" brasileiro que diz ter armado prisão na Venezuela",0
1607,O Facebook anunciou mudanças importantes no Feed de Notícias,0
1608,Ato contra aumento da tarifa em São Paulo fecha o Centro e termina com confusão,0
1609,"Brinquedo ""educativo"" da Fundação Pró-Sangue diz que ""jogo acabou"" para soropositivo",0
1610,Alunos do Rio fazem vaquinha para disputar competição de Harvard e MIT pela 2ª vez seguida,0
1611,Eleição 2018 vai ter disputa Suplicy vs. Suplicy pelo Senado em SP,0
1612,Lula será lançado candidato a presidente no dia seguinte ao julgamento — seja qual for o resultado,0
1613,Gabinete de Bolsonaro fez pagamentos a gráficas que prestaram serviço a suas campanhas,0
1614,Delator da Odebrecht detalha pedido de propina por chefe de estatal do governo tucano em SP,0
1615,"Kassab pediu propina para cooptar 50 deputados para o PSD, disse delator",0
1616,Muitos casais LGBTQ da Austrália finalmente puderam se casar esta semana,0
1617,Justiça brasileira nega pedido de Neymar e Espanha poderá usar investigação sobre Barcelona e Santos,0
1618,"Bolsonaro quer criar um falso verniz de liberalismo, diz presidente do Livres",0
1619,Senadora compartilha informação falsa sobre auxílio-reclusão e é corrigida no Twitter,0
1620,"Kim Kataguiri diz que vai ser candidato, mas não pelo PSL de Bolsonaro",0
1621,Venezuela vai autorizar Itamaraty a visitar brasileiro preso,0
1622,Jornalistas dos EUA temem que fusão Disney-Fox prejudique seu trabalho,0
1623,"Vídeo que culpa Red Bull por ataque cardíaco é, na verdade, de uma pessoa acidentada",0
1624,Crivella nega verba e casa de cultura afro no Rio fecha as portas,0
1625,Rodrigo Maia usa avião da FAB para inaugurar creche com ACM Neto em Salvador,0
1626,Defesa de Maluf diz que Papuda não fornece medicamentos e reforça pedido de prisão domiciliar,0
1627,Twitter não faz nada após Frota pregar violência contra venezuelanos no Brasil,0
1628,Assim foram os primeiros dias após a Califórnia legalizar a maconha recreativa,0
1629,Prefeito pede que Exército vá a Porto Alegre para julgamento de Lula e irrita adversários,0
1630,A história do Marquinhos é um triste exemplo de covardia e violência no futebol brasileiro,0
1631,Advogados de Lula pedem que ele seja interrogado de novo no caso do tríplex,0
1632,Que CIA? Minha mãe trabalhou como um cavalo para pagar a passagem dele à Venezuela!,0
1633,A Prefeitura de São Paulo vai levar mais 138 anos para digitalizar a papelada dos seus imóveis,0
1634,"Conheça a Grupa, as torcedoras que combatem o machismo no Atlético Mineiro",0
1635,"O ""bônus"" para os advogados do governo chegou a quase R$ 1 bilhão em 2017",0
1636,"Notícia de que viaduto Marisa Letícia pode mudar de nome para ""Professora Helley"" é FALSA",0
1637,"Compare o elenco da 2ª temporada de ""The Crown"" com a família real britânica de verdade",0
1638,"Doria diz que mulher de Lula ""jamais trouxe qualquer benefício"" para SP e que homenagem é ""injusta""",0
1639,"Sim, o WhatsApp caiu horas antes do Réveillon — para alívio de uns e desespero de outros",0
1640,Supremo suspende indulto de Natal de Temer que beneficiava presos e que enfureceu a Lava Jato,0
1641,Americano usa rap para ensinar inglês no Capão Redondo,0
1642,"Até sair laudo do IML, Maluf continuará um ""reeducando"" do presídio da Papuda",0
1643,Laudo do IML confirma metástase na próstata de Maluf,0
1644,Notícia de que Pabllo Vittar vai receber R$ 5 milhões via Lei Rouanet é FALSA,0
1645,Temer diz que não cogita avalizar venda da Embraer para a Boeing,0
1646,"Com queda de Waack, Lo Prete e Heraldo Pereira ganham espaço",0
1647,Flamengo diz que Muralha foi vítima de perfil falso no Instagram,0
1648,Vote na PIOR frase da política brasileira em 2017,0
1649,Juiz nega prisão domiciliar a Maluf e manda PF transferi-lo para presídio em Brasília,0
1650,Laudo mostra reincidência de câncer em Maluf mesmo com retirada de próstata,0
1651,"Justiça europeia decide que Uber é uma empresa de táxi, e não de tecnologia",0
1652,"Com câncer na próstata, Maluf vai pedir prisão domiciliar",0
1653,Odebrecht vai devolver a São Paulo R$ 21 milhões que afirma ter pago em caixa 2 para Kassab,0
1654,"Não é fake news?, pergunta promotor que investigou Maluf, ao comemorar prisão",0
1655,O Facebook agora vai te avisar se alguém publicar uma foto sua mesmo SEM te marcar,0
